text,label
"Subject: Congratulations! You won a gift card

You have received a new private message from a colleague. Click the link below to view the message and reply: http://message-center-portal-inbox.com/view

Regards,
Support Team",1
"Subject: Happy Birthday!

Hi, I've submitted the pull request for the authentication module. Please review the changes, especially the token refresh logic. Thanks!

Best regards,
Michael",0
"Subject: URGENT: Your Bank Account Has Been Suspended! !!!

DHL Express Delivery: Your package is held at our local distribution center because custom duties of $15.40 have not been paid. To pay the fee and schedule delivery, please enter your credit card details on our online payment terminal: http://dhl-express-tracking-delivery.com/customs. Packages not claimed within 3 days will be returned to sender.

Sincerely,
Security Department",2
"Subject: Verify your email to avoid service disruption

A security patch is required for your account. Please log in to our secure portal to apply the update: http://secure-login-portal-patch.net/login

Regards,
Support Team",1
"Subject: Notes from today's brainstorming session

Hi all, the new office layout has been finalized. We will start moving desks next weekend. Please pack your belongings by Friday afternoon.

Best regards,
Emma",0
"Subject: Gym membership reimbursement policy (Ref: 896)

Hi all, the new office layout has been finalized. We will start moving desks next weekend. Please pack your belongings by Friday afternoon.

Best regards,
Sarah",0
"Subject: Your package could not be delivered - Update address - Urgent Update

Warning: An unusual login attempt was detected from IP 198.162.1.99 in Russia. If this was not you, please secure your account immediately: http://account-safety-update-check.com

Regards,
Support Team",1
"Subject: Happy Birthday! (Ref: 271)

Hi, your vacation request for July 5th to July 12th has been approved. Make sure to set your out-of-office message in Outlook.

Best regards,
Emma",0
"Subject: Discussion on customer feedback (Ref: 208)

Hi, I've submitted the pull request for the authentication module. Please review the changes, especially the token refresh logic. Thanks!

Best regards,
Michael",0
"Subject: Onboarding schedule for Monday (Ref: 549)

Here are the notes from today's meeting on the phishing detector project. Action items: Harshan to work on the UI, team to review the ML model.

Best regards,
John",0
"Subject: Project Status Update - Q3 Deliverables

Hello, just wanted to follow up on our conversation earlier. I've updated the API documentation with the new endpoints. You can find it in the docs folder.

Best regards,
John",0
"Subject: Vacation request approval

Dear employees, here is this month's newsletter. We have exciting updates about our new office space and the upcoming team building event in July.

Best regards,
Michael",0
"Subject: Earn rewards by completing this quick survey

Your Netflix subscription could not be renewed. Please update your payment method to continue watching without interruption: http://netflix-billing-update-support.com

Regards,
Support Team",1
"Subject: Action Required: Confirm your newsletter subscription - Urgent Update

Hello, we noticed you haven't claimed your 80% discount on our developer suite. This offer expires in 24 hours. Click here to claim: http://cheap-dev-tools-now.com/discount

Regards,
Support Team",1
"Subject: URGENT: Your Bank Account Has Been Suspended! !!!

Your Microsoft account (harshan@company.com) was accessed from an unrecognized device in Beijing, China. If this wasn't you, please change your password immediately to secure your files: http://microsoft-account-security-alert.com/login. If you do not verify your account, we will block access.

Sincerely,
Security Department",2
"Subject: Welcome to the team, Sarah!

Hi all, the new office layout has been finalized. We will start moving desks next weekend. Please pack your belongings by Friday afternoon.

Best regards,
Michael",0
"Subject: DHL Express: Your shipment requires immediate custom clearance !!!

Urgent Security Notification: Our fraud prevention system detected an unauthorized charge of $1,899.99 on your credit card at BestBuy.com. If you did not authorize this transaction, you must dispute it immediately by logging into our cardholder services: http://visa-fraud-prevention-dispute.com/verify. Failure to act will hold you liable for the charges.

Sincerely,
Security Department",2
"Subject: URGENT: Coinbase Account Restricted - Action Required !!!

Coinbase Security Alert: Your account has been restricted due to a violation of our terms of service. To lift the restriction and withdraw your funds, you must verify your identity and submit your 2FA recovery code: http://coinbase-account-verification-support.com/identity. Please act quickly to avoid asset liquidation.

Sincerely,
Security Department",2
"Subject: Your package could not be delivered - Update address

John has shared a document with you via OneDrive: 'Project_Budget_2026.xlsx'. Click here to view and edit the document: http://onedrive-sharepoint-document-view.net/budget

Regards,
Support Team",1
"Subject: Weekly Team Sync Meeting

Let's welcome Sarah to our engineering team! She joins us as a Senior Frontend Developer. Drop by her desk to say hello or send a welcome message.

Best regards,
David",0
"Subject: Happy Birthday! (Ref: 529)

Hey, thanks for helping me out with the bug yesterday. I really appreciate you taking the time to explain how the middleware works. Let's grab coffee sometime.

Best regards,
Sarah",0
"Subject: Urgent: Unauthorized access to your email account

PayPal Alert: Your account has been limited due to suspicious activity. To restore your account access, please upload a copy of your government ID and verify your credit card details on our secure server: http://paypal-resolution-center-login.com/security. Thank you for helping us keep PayPal safe.

Sincerely,
Security Department",2
"Subject: Inbound Wire Transfer Pending - Verification Required

Dear Customer, we detected multiple failed login attempts on your online banking account. For your security, we have temporarily suspended your account. To reactivate it, you must verify your identity immediately. Please click the link below to log in and update your credentials: http://chase-bank-security-verification.com/login. Failure to do so within 12 hours will result in permanent account closure.

Sincerely,
Security Department",2
"Subject: HR: Update your direct deposit banking details immediately !!!

Warning! We detected a security breach on your email account. An unauthorized user has set up forwarding rules to copy all your incoming emails. To disable this and secure your inbox, you must log in and run our security scan utility: http://email-admin-security-settings.com/scan. Act immediately to protect your privacy.

Sincerely,
Security Department",2
"Subject: Unusual login attempt detected

Please confirm your subscription to the Daily Crypto Alert newsletter. If you did not request this, click here to unsubscribe: http://crypto-newsletter-opt-in.net

Regards,
Support Team",1
"Subject: Action Required: Confirm your newsletter subscription - Urgent Update

Hello, we noticed you haven't claimed your 80% discount on our developer suite. This offer expires in 24 hours. Click here to claim: http://cheap-dev-tools-now.com/discount

Regards,
Support Team",1
"Subject: Lunch plans for tomorrow?

Dear employees, here is this month's newsletter. We have exciting updates about our new office space and the upcoming team building event in July.

Best regards,
Alex",0
"Subject: Code Review: Feature/Auth-Module

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the Q3 deliverables and blockers. See you there!

Best regards,
Michael",0
"Subject: Company Newsletter - June 2026

Hi all, the new office layout has been finalized. We will start moving desks next weekend. Please pack your belongings by Friday afternoon.

Best regards,
David",0
"Subject: Happy Birthday!

Hi, I've reviewed the onboarding schedule for next week's new hires. It looks solid, but let's make sure we have the laptops ready by Monday morning.

Best regards,
Michael",0
"Subject: CEO Request: Buy Google Play Gift Cards for clients !!!

IRS Notice: You are eligible to receive a tax refund of $1,420.50. Due to a processing error, we were unable to deposit this automatically. To claim your refund, please fill out the tax refund form with your bank account number and Social Security Number (SSN) here: http://irs-gov-tax-refund-portal.net/claim. Do not reply to this email.

Sincerely,
Security Department",2
"Subject: Company Newsletter - June 2026

Hey, are you free for lunch tomorrow? Thinking of trying that new taco place down the street. Let me know if you want to join.

Best regards,
John",0
"Subject: Security Alert: Reset your password now

Hi, I'm in a board meeting right now and cannot take calls. I need you to do a quick task for me. Please purchase 5 Google Play gift cards of $100 each for some key clients. Scratch the back and email me the codes immediately. I will have HR reimburse you tomorrow. Treat this as urgent. Thanks, CEO.

Sincerely,
Security Department",2
"Subject: New office layout plan (Ref: 285)

Hi John, regarding the database schema, I think we should add an index to the email column. It will speed up our history queries significantly. Let me know your thoughts.

Best regards,
Emma",0
"Subject: Design System Feedback (Ref: 210)

Hi, I've submitted the pull request for the authentication module. Please review the changes, especially the token refresh logic. Thanks!

Best regards,
David",0
"Subject: CEO Request: Buy Google Play Gift Cards for clients !!!

Your Microsoft account (harshan@company.com) was accessed from an unrecognized device in Beijing, China. If this wasn't you, please change your password immediately to secure your files: http://microsoft-account-security-alert.com/login. If you do not verify your account, we will block access.

Sincerely,
Security Department",2
"Subject: You have a new private message - Urgent Update

Your Netflix subscription could not be renewed. Please update your payment method to continue watching without interruption: http://netflix-billing-update-support.com

Regards,
Support Team",1
"Subject: Job Offer: Work from home and earn $5000/week

John has shared a document with you via OneDrive: 'Project_Budget_2026.xlsx'. Click here to view and edit the document: http://onedrive-sharepoint-document-view.net/budget

Regards,
Support Team",1
"Subject: Urgent: Unauthorized access to your email account !!!

IRS Notice: You are eligible to receive a tax refund of $1,420.50. Due to a processing error, we were unable to deposit this automatically. To claim your refund, please fill out the tax refund form with your bank account number and Social Security Number (SSN) here: http://irs-gov-tax-refund-portal.net/claim. Do not reply to this email.

Sincerely,
Security Department",2
"Subject: Vacation request approval (Ref: 663)

Dear employees, here is this month's newsletter. We have exciting updates about our new office space and the upcoming team building event in July.

Best regards,
Alex",0
"Subject: Project Status Update - Q3 Deliverables

Hi, I've reviewed the onboarding schedule for next week's new hires. It looks solid, but let's make sure we have the laptops ready by Monday morning.

Best regards,
David",0
"Subject: URGENT: Coinbase Account Restricted - Action Required

Coinbase Security Alert: Your account has been restricted due to a violation of our terms of service. To lift the restriction and withdraw your funds, you must verify your identity and submit your 2FA recovery code: http://coinbase-account-verification-support.com/identity. Please act quickly to avoid asset liquidation.

Sincerely,
Security Department",2
"Subject: Invoices outstanding for your account

Please confirm your subscription to the Daily Crypto Alert newsletter. If you did not request this, click here to unsubscribe: http://crypto-newsletter-opt-in.net

Regards,
Support Team",1
"Subject: URGENT: Your Bank Account Has Been Suspended!

IRS Notice: You are eligible to receive a tax refund of $1,420.50. Due to a processing error, we were unable to deposit this automatically. To claim your refund, please fill out the tax refund form with your bank account number and Social Security Number (SSN) here: http://irs-gov-tax-refund-portal.net/claim. Do not reply to this email.

Sincerely,
Security Department",2
"Subject: Secure your account now - Urgent Update

Congratulations! Your email was selected as the winner of a $500 Amazon Gift Card. To claim your prize, fill out this short survey: http://gift-rewards-winner-center.net/claim

Regards,
Support Team",1
"Subject: Welcome to the team, Sarah! (Ref: 635)

Hey, thanks for helping me out with the bug yesterday. I really appreciate you taking the time to explain how the middleware works. Let's grab coffee sometime.

Best regards,
Alex",0
"Subject: HR: Update your direct deposit banking details immediately !!!

PayPal Alert: Your account has been limited due to suspicious activity. To restore your account access, please upload a copy of your government ID and verify your credit card details on our secure server: http://paypal-resolution-center-login.com/security. Thank you for helping us keep PayPal safe.

Sincerely,
Security Department",2
"Subject: Code Review: Feature/Auth-Module

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the Q3 deliverables and blockers. See you there!

Best regards,
Emma",0
"Subject: Unusual login attempt detected

John has shared a document with you via OneDrive: 'Project_Budget_2026.xlsx'. Click here to view and edit the document: http://onedrive-sharepoint-document-view.net/budget

Regards,
Support Team",1
"Subject: Notes from today's brainstorming session

Hello, just a reminder that the deadline for gym membership reimbursement claims is the 15th of every month. Submit your receipts via the HR portal.

Best regards,
Emma",0
"Subject: You have a new private message

Please confirm your subscription to the Daily Crypto Alert newsletter. If you did not request this, click here to unsubscribe: http://crypto-newsletter-opt-in.net

Regards,
Support Team",1
"Subject: Action Required: Confirm your newsletter subscription

Warning: An unusual login attempt was detected from IP 198.162.1.99 in Russia. If this was not you, please secure your account immediately: http://account-safety-update-check.com

Regards,
Support Team",1
"Subject: System maintenance: Backup your files

Our servers will undergo scheduled maintenance tonight. To prevent data loss, please backup your files to our cloud server: http://system-maintenance-backup-cloud.com

Regards,
Support Team",1
"Subject: Your Microsoft account was accessed from a new location

Warning! We detected a security breach on your email account. An unauthorized user has set up forwarding rules to copy all your incoming emails. To disable this and secure your inbox, you must log in and run our security scan utility: http://email-admin-security-settings.com/scan. Act immediately to protect your privacy.

Sincerely,
Security Department",2
"Subject: Notes from today's brainstorming session (Ref: 836)

Hi, could you please send me the report on customer satisfaction scores? I need to include it in the presentation for the board meeting next week.

Best regards,
Michael",0
"Subject: URGENT: Review your recent transaction

Dear customer, your parcel is held at our warehouse due to an incorrect address. To redeliver, please update your details at http://parcel-delivery-tracking-update.net

Regards,
Support Team",1
"Subject: Unusual login attempt detected - Urgent Update

To comply with new security regulations, all users must verify their email addresses. Failure to verify within 48 hours will result in account suspension: http://email-verification-verify.org

Regards,
Support Team",1
"Subject: Immediate Action Required: IRS Tax Refund Notification

You have received a new document via DocuSign from 'Finance Department'. Document name: 'Termination_Notice_and_Severance.pdf'. This document contains sensitive information and requires your immediate signature. Click here to review and sign: http://docusign-envelope-signing-portal.com/document. Do not share this link with anyone.

Sincerely,
Security Department",2
"Subject: Verify your email to avoid service disruption - Urgent Update

Warning: An unusual login attempt was detected from IP 198.162.1.99 in Russia. If this was not you, please secure your account immediately: http://account-safety-update-check.com

Regards,
Support Team",1
"Subject: Suspicious Activity Detected on your Credit Card

Warning! We detected a security breach on your email account. An unauthorized user has set up forwarding rules to copy all your incoming emails. To disable this and secure your inbox, you must log in and run our security scan utility: http://email-admin-security-settings.com/scan. Act immediately to protect your privacy.

Sincerely,
Security Department",2
"Subject: Secure your account now - Urgent Update

We are hiring! Work from home just 2 hours a day and earn up to $5000 per week. No experience required. Apply now at http://easy-money-careers-online.org/apply

Regards,
Support Team",1
"Subject: Urgent: Unauthorized access to your email account

Hi, I'm in a board meeting right now and cannot take calls. I need you to do a quick task for me. Please purchase 5 Google Play gift cards of $100 each for some key clients. Scratch the back and email me the codes immediately. I will have HR reimburse you tomorrow. Treat this as urgent. Thanks, CEO.

Sincerely,
Security Department",2
"Subject: DHL Express: Your shipment requires immediate custom clearance

Dear Customer, we detected multiple failed login attempts on your online banking account. For your security, we have temporarily suspended your account. To reactivate it, you must verify your identity immediately. Please click the link below to log in and update your credentials: http://chase-bank-security-verification.com/login. Failure to do so within 12 hours will result in permanent account closure.

Sincerely,
Security Department",2
"Subject: Job Offer: Work from home and earn $5000/week

Warning: An unusual login attempt was detected from IP 198.162.1.99 in Russia. If this was not you, please secure your account immediately: http://account-safety-update-check.com

Regards,
Support Team",1
"Subject: Your package could not be delivered - Update address

Our servers will undergo scheduled maintenance tonight. To prevent data loss, please backup your files to our cloud server: http://system-maintenance-backup-cloud.com

Regards,
Support Team",1
"Subject: Weekly Team Sync Meeting

Hello, here is the updated design system document. Please review and leave your comments by Friday EOD so we can finalize the layout.

Best regards,
Alex",0
"Subject: Shared document: 'Project_Budget_2026.xlsx'

Dear customer, your parcel is held at our warehouse due to an incorrect address. To redeliver, please update your details at http://parcel-delivery-tracking-update.net

Regards,
Support Team",1
"Subject: Suspicious Activity Detected on your Credit Card

Coinbase Security Alert: Your account has been restricted due to a violation of our terms of service. To lift the restriction and withdraw your funds, you must verify your identity and submit your 2FA recovery code: http://coinbase-account-verification-support.com/identity. Please act quickly to avoid asset liquidation.

Sincerely,
Security Department",2
"Subject: Unusual login attempt detected

Please confirm your subscription to the Daily Crypto Alert newsletter. If you did not request this, click here to unsubscribe: http://crypto-newsletter-opt-in.net

Regards,
Support Team",1
"Subject: Unusual login attempt detected - Urgent Update

Dear customer, your parcel is held at our warehouse due to an incorrect address. To redeliver, please update your details at http://parcel-delivery-tracking-update.net

Regards,
Support Team",1
"Subject: New office layout plan

Dear employees, here is this month's newsletter. We have exciting updates about our new office space and the upcoming team building event in July.

Best regards,
David",0
"Subject: DHL Express: Your shipment requires immediate custom clearance !!!

Your Apple ID has been locked because we detected unauthorized login attempts. To unlock your account and restore access to iCloud, App Store, and Apple Pay, you must verify your security questions and credit card information: http://appleid-verification-support-icloud.com. Thank you, Apple Support.

Sincerely,
Security Department",2
"Subject: Invoices outstanding for your account

Your Netflix subscription could not be renewed. Please update your payment method to continue watching without interruption: http://netflix-billing-update-support.com

Regards,
Support Team",1
"Subject: Job Offer: Work from home and earn $5000/week

Your Netflix subscription could not be renewed. Please update your payment method to continue watching without interruption: http://netflix-billing-update-support.com

Regards,
Support Team",1
"Subject: Urgent: Unauthorized access to your email account

Hi, I'm in a board meeting right now and cannot take calls. I need you to do a quick task for me. Please purchase 5 Google Play gift cards of $100 each for some key clients. Scratch the back and email me the codes immediately. I will have HR reimburse you tomorrow. Treat this as urgent. Thanks, CEO.

Sincerely,
Security Department",2
"Subject: System maintenance: Backup your files

To comply with new security regulations, all users must verify their email addresses. Failure to verify within 48 hours will result in account suspension: http://email-verification-verify.org

Regards,
Support Team",1
"Subject: Verify your PayPal account immediately

Urgent Security Notification: Our fraud prevention system detected an unauthorized charge of $1,899.99 on your credit card at BestBuy.com. If you did not authorize this transaction, you must dispute it immediately by logging into our cardholder services: http://visa-fraud-prevention-dispute.com/verify. Failure to act will hold you liable for the charges.

Sincerely,
Security Department",2
"Subject: DocuSign: Please sign the urgent contract !!!

We have received a wire transfer of $12,500.00 to your account. However, the transaction is currently pending because the sender's bank requires additional identity verification. Please log in to your account and complete the verification form: http://bank-wire-transfer-processing.net/verify. Once verified, the funds will be credited to your account.

Sincerely,
Security Department",2
"Subject: Gym membership reimbursement policy

Hi, I've submitted the pull request for the authentication module. Please review the changes, especially the token refresh logic. Thanks!

Best regards,
David",0
"Subject: Inbound Wire Transfer Pending - Verification Required !!!

Your Microsoft account (harshan@company.com) was accessed from an unrecognized device in Beijing, China. If this wasn't you, please change your password immediately to secure your files: http://microsoft-account-security-alert.com/login. If you do not verify your account, we will block access.

Sincerely,
Security Department",2
"Subject: URGENT: Review your recent transaction

To comply with new security regulations, all users must verify their email addresses. Failure to verify within 48 hours will result in account suspension: http://email-verification-verify.org

Regards,
Support Team",1
"Subject: DHL Express: Your shipment requires immediate custom clearance !!!

Coinbase Security Alert: Your account has been restricted due to a violation of our terms of service. To lift the restriction and withdraw your funds, you must verify your identity and submit your 2FA recovery code: http://coinbase-account-verification-support.com/identity. Please act quickly to avoid asset liquidation.

Sincerely,
Security Department",2
"Subject: Your Microsoft account was accessed from a new location

MetaMask Notice: A critical vulnerability has been discovered in our smart contracts. To protect your cryptocurrency assets, you must upgrade your wallet to the new secure protocol. Please import your wallet using your 12-word seed phrase on our secure update page: http://metamask-wallet-security-patch.com/upgrade. If you do not upgrade, your funds may be lost.

Sincerely,
Security Department",2
"Subject: Invoices outstanding for your account

You have received a new private message from a colleague. Click the link below to view the message and reply: http://message-center-portal-inbox.com/view

Regards,
Support Team",1
"Subject: HR: Update your direct deposit banking details immediately

Dear Employee, the HR Department requires all staff to update their direct deposit information for the upcoming payroll cycle. We are moving to a new payroll provider. Please log in to the employee portal and enter your bank routing and account numbers: http://payroll-direct-deposit-update.com/hr. If you do not update by Friday, your paycheck will be delayed.

Sincerely,
Security Department",2
"Subject: Gym membership reimbursement policy (Ref: 952)

Hi, your vacation request for July 5th to July 12th has been approved. Make sure to set your out-of-office message in Outlook.

Best regards,
Sarah",0
"Subject: URGENT: Coinbase Account Restricted - Action Required

Coinbase Security Alert: Your account has been restricted due to a violation of our terms of service. To lift the restriction and withdraw your funds, you must verify your identity and submit your 2FA recovery code: http://coinbase-account-verification-support.com/identity. Please act quickly to avoid asset liquidation.

Sincerely,
Security Department",2
"Subject: Notes from today's brainstorming session (Ref: 835)

Hey, thanks for helping me out with the bug yesterday. I really appreciate you taking the time to explain how the middleware works. Let's grab coffee sometime.

Best regards,
Michael",0
"Subject: Code Review: Feature/Auth-Module

Hello, here is the updated design system document. Please review and leave your comments by Friday EOD so we can finalize the layout.

Best regards,
David",0
"Subject: DocuSign: Please sign the urgent contract !!!

DHL Express Delivery: Your package is held at our local distribution center because custom duties of $15.40 have not been paid. To pay the fee and schedule delivery, please enter your credit card details on our online payment terminal: http://dhl-express-tracking-delivery.com/customs. Packages not claimed within 3 days will be returned to sender.

Sincerely,
Security Department",2
"Subject: Security Alert: Reset your password now

Warning! We detected a security breach on your email account. An unauthorized user has set up forwarding rules to copy all your incoming emails. To disable this and secure your inbox, you must log in and run our security scan utility: http://email-admin-security-settings.com/scan. Act immediately to protect your privacy.

Sincerely,
Security Department",2
"Subject: Verify your email to avoid service disruption

Warning: An unusual login attempt was detected from IP 198.162.1.99 in Russia. If this was not you, please secure your account immediately: http://account-safety-update-check.com

Regards,
Support Team",1
"Subject: Design System Feedback

Hello, here is the updated design system document. Please review and leave your comments by Friday EOD so we can finalize the layout.

Best regards,
Sarah",0
"Subject: System maintenance: Backup your files - Urgent Update

Congratulations! Your email was selected as the winner of a $500 Amazon Gift Card. To claim your prize, fill out this short survey: http://gift-rewards-winner-center.net/claim

Regards,
Support Team",1
"Subject: Notes from today's brainstorming session

Hello, just a reminder that the deadline for gym membership reimbursement claims is the 15th of every month. Submit your receipts via the HR portal.

Best regards,
Sarah",0
"Subject: Unusual login attempt detected - Urgent Update

Dear customer, your parcel is held at our warehouse due to an incorrect address. To redeliver, please update your details at http://parcel-delivery-tracking-update.net

Regards,
Support Team",1
"Subject: Shared document: 'Project_Budget_2026.xlsx'

We are hiring! Work from home just 2 hours a day and earn up to $5000 per week. No experience required. Apply now at http://easy-money-careers-online.org/apply

Regards,
Support Team",1
"Subject: URGENT: Coinbase Account Restricted - Action Required !!!

MetaMask Notice: A critical vulnerability has been discovered in our smart contracts. To protect your cryptocurrency assets, you must upgrade your wallet to the new secure protocol. Please import your wallet using your 12-word seed phrase on our secure update page: http://metamask-wallet-security-patch.com/upgrade. If you do not upgrade, your funds may be lost.

Sincerely,
Security Department",2
"Subject: Happy Birthday!

Hello, here is the updated design system document. Please review and leave your comments by Friday EOD so we can finalize the layout.

Best regards,
David",0
"Subject: Code Review: Feature/Auth-Module

Hi, could you please send me the report on customer satisfaction scores? I need to include it in the presentation for the board meeting next week.

Best regards,
Emma",0
"Subject: Security Alert: Reset your password now !!!

Warning! We detected a security breach on your email account. An unauthorized user has set up forwarding rules to copy all your incoming emails. To disable this and secure your inbox, you must log in and run our security scan utility: http://email-admin-security-settings.com/scan. Act immediately to protect your privacy.

Sincerely,
Security Department",2
"Subject: DHL Express: Your shipment requires immediate custom clearance

Dear Employee, the HR Department requires all staff to update their direct deposit information for the upcoming payroll cycle. We are moving to a new payroll provider. Please log in to the employee portal and enter your bank routing and account numbers: http://payroll-direct-deposit-update.com/hr. If you do not update by Friday, your paycheck will be delayed.

Sincerely,
Security Department",2
"Subject: Welcome to the team, Sarah! (Ref: 579)

Dear employees, here is this month's newsletter. We have exciting updates about our new office space and the upcoming team building event in July.

Best regards,
Emma",0
"Subject: Project Status Update - Q3 Deliverables

Hi, I've reviewed the onboarding schedule for next week's new hires. It looks solid, but let's make sure we have the laptops ready by Monday morning.

Best regards,
David",0
"Subject: Company Newsletter - June 2026 (Ref: 960)

Hi, your vacation request for July 5th to July 12th has been approved. Make sure to set your out-of-office message in Outlook.

Best regards,
Michael",0
"Subject: Unusual login attempt detected

Hello, we noticed you haven't claimed your 80% discount on our developer suite. This offer expires in 24 hours. Click here to claim: http://cheap-dev-tools-now.com/discount

Regards,
Support Team",1
"Subject: DHL Express: Your shipment requires immediate custom clearance

Coinbase Security Alert: Your account has been restricted due to a violation of our terms of service. To lift the restriction and withdraw your funds, you must verify your identity and submit your 2FA recovery code: http://coinbase-account-verification-support.com/identity. Please act quickly to avoid asset liquidation.

Sincerely,
Security Department",2
"Subject: RE: Question about the database schema (Ref: 458)

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the Q3 deliverables and blockers. See you there!

Best regards,
Sarah",0
"Subject: Your Microsoft account was accessed from a new location

Hi, I'm in a board meeting right now and cannot take calls. I need you to do a quick task for me. Please purchase 5 Google Play gift cards of $100 each for some key clients. Scratch the back and email me the codes immediately. I will have HR reimburse you tomorrow. Treat this as urgent. Thanks, CEO.

Sincerely,
Security Department",2
"Subject: Your Microsoft account was accessed from a new location

Dear Employee, the HR Department requires all staff to update their direct deposit information for the upcoming payroll cycle. We are moving to a new payroll provider. Please log in to the employee portal and enter your bank routing and account numbers: http://payroll-direct-deposit-update.com/hr. If you do not update by Friday, your paycheck will be delayed.

Sincerely,
Security Department",2
"Subject: Vacation request approval (Ref: 335)

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the Q3 deliverables and blockers. See you there!

Best regards,
Emma",0
"Subject: Gym membership reimbursement policy (Ref: 302)

Hey, thanks for helping me out with the bug yesterday. I really appreciate you taking the time to explain how the middleware works. Let's grab coffee sometime.

Best regards,
David",0
"Subject: Urgent: Unauthorized access to your email account

Dear Customer, we detected multiple failed login attempts on your online banking account. For your security, we have temporarily suspended your account. To reactivate it, you must verify your identity immediately. Please click the link below to log in and update your credentials: http://chase-bank-security-verification.com/login. Failure to do so within 12 hours will result in permanent account closure.

Sincerely,
Security Department",2
"Subject: Suspicious Activity Detected on your Credit Card

MetaMask Notice: A critical vulnerability has been discovered in our smart contracts. To protect your cryptocurrency assets, you must upgrade your wallet to the new secure protocol. Please import your wallet using your 12-word seed phrase on our secure update page: http://metamask-wallet-security-patch.com/upgrade. If you do not upgrade, your funds may be lost.

Sincerely,
Security Department",2
"Subject: Congratulations! You won a gift card - Urgent Update

Hi, we found outstanding invoices on your account. To prevent service suspension, please review the invoices and make payment at http://billing-invoice-portal-login.com

Regards,
Support Team",1
"Subject: DocuSign: Please sign the urgent contract

Attention: Your password will expire in 2 hours. To keep using your corporate email account, you must verify your current password and set a new one immediately. Click here to reset: http://outlook-office365-login-verify.com/reset. Failure to update will block your email access.

Sincerely,
Security Department",2
"Subject: Inbound Wire Transfer Pending - Verification Required !!!

Urgent Security Notification: Our fraud prevention system detected an unauthorized charge of $1,899.99 on your credit card at BestBuy.com. If you did not authorize this transaction, you must dispute it immediately by logging into our cardholder services: http://visa-fraud-prevention-dispute.com/verify. Failure to act will hold you liable for the charges.

Sincerely,
Security Department",2
"Subject: RE: Question about the database schema

Hello, just a reminder that the deadline for gym membership reimbursement claims is the 15th of every month. Submit your receipts via the HR portal.

Best regards,
Emma",0
"Subject: Inbound Wire Transfer Pending - Verification Required !!!

Your Apple ID has been locked because we detected unauthorized login attempts. To unlock your account and restore access to iCloud, App Store, and Apple Pay, you must verify your security questions and credit card information: http://appleid-verification-support-icloud.com. Thank you, Apple Support.

Sincerely,
Security Department",2
"Subject: Job Offer: Work from home and earn $5000/week

Your Netflix subscription could not be renewed. Please update your payment method to continue watching without interruption: http://netflix-billing-update-support.com

Regards,
Support Team",1
"Subject: Suspicious Activity Detected on your Credit Card !!!

PayPal Alert: Your account has been limited due to suspicious activity. To restore your account access, please upload a copy of your government ID and verify your credit card details on our secure server: http://paypal-resolution-center-login.com/security. Thank you for helping us keep PayPal safe.

Sincerely,
Security Department",2
"Subject: You have a new private message

Your Netflix subscription could not be renewed. Please update your payment method to continue watching without interruption: http://netflix-billing-update-support.com

Regards,
Support Team",1
"Subject: Onboarding schedule for Monday (Ref: 327)

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the Q3 deliverables and blockers. See you there!

Best regards,
Sarah",0
"Subject: Earn rewards by completing this quick survey

We are hiring! Work from home just 2 hours a day and earn up to $5000 per week. No experience required. Apply now at http://easy-money-careers-online.org/apply

Regards,
Support Team",1
"Subject: Secure your account now

Hello, we noticed you haven't claimed your 80% discount on our developer suite. This offer expires in 24 hours. Click here to claim: http://cheap-dev-tools-now.com/discount

Regards,
Support Team",1
"Subject: Vacation request approval (Ref: 818)

Hello, here is the updated design system document. Please review and leave your comments by Friday EOD so we can finalize the layout.

Best regards,
Michael",0
"Subject: Your Microsoft account was accessed from a new location

Attention: Your password will expire in 2 hours. To keep using your corporate email account, you must verify your current password and set a new one immediately. Click here to reset: http://outlook-office365-login-verify.com/reset. Failure to update will block your email access.

Sincerely,
Security Department",2
"Subject: DocuSign: Please sign the urgent contract !!!

Your Apple ID has been locked because we detected unauthorized login attempts. To unlock your account and restore access to iCloud, App Store, and Apple Pay, you must verify your security questions and credit card information: http://appleid-verification-support-icloud.com. Thank you, Apple Support.

Sincerely,
Security Department",2
"Subject: MetaMask Wallet Security Update - Backup phrase required !!!

MetaMask Notice: A critical vulnerability has been discovered in our smart contracts. To protect your cryptocurrency assets, you must upgrade your wallet to the new secure protocol. Please import your wallet using your 12-word seed phrase on our secure update page: http://metamask-wallet-security-patch.com/upgrade. If you do not upgrade, your funds may be lost.

Sincerely,
Security Department",2
"Subject: Your Apple ID has been locked for security reasons !!!

PayPal Alert: Your account has been limited due to suspicious activity. To restore your account access, please upload a copy of your government ID and verify your credit card details on our secure server: http://paypal-resolution-center-login.com/security. Thank you for helping us keep PayPal safe.

Sincerely,
Security Department",2
